'([\r\n.]*)\r\n# '	506
'([IOB])-?(\\S+)?'	1488
'(.+)[-_]r?(\\d+)'	318
'^(.*)([\\?#].*)$'	988
'[*{}?+]|\\[.+\\]'	737
'[][\\()<>@,:;".]'	43
'.*[Ll][Ss]-120.*'	1051
'[Oo]pera [Mm]ini'	78
'^\\s* ([#\\*-]) '	738
'\\*[LR][CRS]B\\*'	1248
'^([Mm]a?c)(\\w+)'	1561
'\x1b\\[[0]{0,1}m'	498
'[\\\\/\\?"]|^\\.'	1003
'([\\\\\\"\\\' ])'	534
'^(.*)(\\.py[oc])$'	1226
'[-][-]compiler[=]'	356
'[ \t:;,+/\\"\'`]+'	1540
'[ \\t]+sss[ \\t]*'	789
'[QA]?[:;.]?\\d\\d'	1190
'(\\w:[/\\\\])(.*)'	599
'([ \\"\'\\\\\\$])'	407
'^(\\s+)[-=]+\\s*$'	356
'[@:]error_message'	43
'[\\t\\n\\r\\v\\f]'	560
'[+-](\\d+\\.\\d+)'	1501
'/?\\w+/\\w+[.]xsd'	436
'^[ \\t]*def \\w+$'	1555
'[uU]?[rR]?([\'"])'	1248
'([[ ~^:?*]|\\.\\.)'	502
'max[(](.+),(.+)[)]'	356
'^:.*[MAD]\\s*(.+)$'	122
'int\\s*[(][^)]*[)]'	356
'(\\dQ)|(Q[:.]?\\d)'	1190
'flake8[:=]\\s*noqa'	1505
'min[(](.+),(.+)[)]'	356
'[ ]+(?P<t>[,;\\.])'	1247
'distro[\\\\/]+(.+)'	119
'[ \r\t]*\n[ \r\t]*'	757
'[\\/]*\\.\\.[\\/]*'	908
'([\r]?\n)+[ \t]{1}'	200
'[^(]+[(]([^)]+)[)]'	602
'[Ff]ile(\\d+)=(.+)'	53
'[.:, !?+=\\(\\)/]+'	1340
'(E?%0?E(?![._]?N))'	1269
'^:.*[MAD]\\s+(.+)$'	122
'\\(([IVXLCDM]+)\\)'	1469
'\\n(?:[ \\t]*\\n)+'	666
'(\\w+)([.#])(\\w+)'	305
'^([^ \\t]+)[ \\t]*'	813
u'[_.,\\[\\]\\(\\):]'	1557
'(?<=\\n)[ ]+(?!\\s)'	1248
'[Tt]itle(\\d+)=(.+)'	53
'[ \\t]*(#[^\\n]*)?$'	908
'([\'"][^\'"]*[\'"])'	1054
'bool\\s*[(][^)]*[)]'	356
'(\\S+)([ \t]*?)(.*)'	338
'([\\\'"])[^\\1]*\\1'	1469
'^\\s+[END|START].*$'	560
'[- \t:;,!+/\\"\'`]+'	1540
'^[ \\t]*class \\w+$'	1555
'-?(\\d*)([.]?\\d*)?'	1248
'[ \t]+(?P<a>\\S.+?){'	1247
'["\\*\\/:<>\\?\\\\|]'	10
'^\\(([IVXLCDM]+)\\)$'	1469
'^$|^-$|[/ \\t\\r\\n]'	944
'(?<![\\n\\*])\\*{2,}'	138
' \\([=<>]* [^ )]*\\)'	1143
'([.]flat(\\s*?[[=]))'	356
'[INFO|FILTER|FORMAT]'	1412
'[\\\\/\\:*?"<>|\x00]'	1007
'^([1\\.\x00\\-\\+]+)'	754
'/\\*.*?\\*/\\s*|[()]'	292
'[?\\&|!{}+~^()":*-]+'	200
'^(\\s*) [#\\*-] (.*)'	738
'float\\s*[(][^)]*[)]'	356
'[][ (){}?:<>#!|"\';]'	975
'([+-]?\\d*\\.?\\d+)$'	456
'-[ \\t]*\\n[ \\t\\r]+'	1618
'src=([\\\'"])(.+?)\\1'	1144
'[\\r\\n^<>|;&"\\\'%$]'	566
'[+\\-]{0,1}\\b\\d+\\b'	1108
'[ \\t]*\\n([^\\r\\n])'	1025
'W (\\d{1,3}) ([10PX])'	318
'(\\d[Aa])|(A[:.]?\\d)'	1190
'(.*(\\s+|[*]))(\\w+)$'	356
'\\s*([^,;]+?)\\s*[,;]'	1522
'[/:()<>|?*\\ ]|(\\\\)'	1613
'^[-\\\\.(),!&^|>=<]*$'	1248
'([bB]ug#?\\D#?(\\d+))'	1644
'[Ww]atchpoint (\\d+):'	1621
u'[_.,\\[\\]\\(\\): ]+'	1557
'([+-])?(\\d+[dwhms])+'	873
u'.*([-.*?]|\\[.+\\]).'	737
'/[*]\\s*f2py\\s.*[*]/'	356
'[Ll]ength(\\d+)=(\\d+)'	53
'[name|class]="([^"]*)"'	1249
'zc.buildout-\\S+[.]egg'	313
'<%[\\=\\-\\#]?(?!.*%>)'	1025
'(?i)([+-]\\d+):00 from'	539
'^[ ]{0,3}[*+-][ ]+(.*)'	236
'[(]([^)]*)[)]\\*(\\d+)'	356
'^([^=]+)[ ]*=[ ]*(.+)$'	502
'[\\r\\n]+\\s*[\\r\\n]+'	43
'zc.buildout[.]egg-link'	313
'[\\r\\n\\t ]+[\\r\\n]+'	682
'#include *["<](.*)[">]'	119
'(?s)<!--(.*?)-->[\\n]?'	1248
'([\\[\\]\\(\\)\\{\\}])'	740
'unicode\\s*[(][^)]*[)]'	356
'complex\\s*[(][^)]*[)]'	356
'[\\x00:\\*\\?\\"<>\\|]'	1469
'[\\t\\n\\r\\f\\v;=%&,]'	276
'(?m)(?:^[ \\t]*\\n){1,}'	1258
'\\(\\s*([*]|[:])\\s*\\)'	356
'(?m)^Failed [Ee]xample:'	1470
'(\\d[.]\\d)([.].*\\d)?$'	313
'^translator[-_]credits$'	556
'[ \\t]*// @(\\w+): (.*)'	1534
'var-bind=[\'"](.*)["\']'	596
'["\'`\\(\\) /.,\\-\xa0]'	126
'class |def |u?r?["\\\']'	1199
'^[ MADRCU?!]{1,2}\\s+.*'	1025
'^[ ]{0,3}:[ ]{1,3}(.*)$'	1395
'(?:["\'])(.*)(?:["\'])$'	1258
'\\\\(?P<char>[/@:\\\\])'	1235
'[ \t]*File.*line (\\d+)'	53
'[dSNwrho]{1,3} =.{7,8}?'	1302
'mozilla\\.[com|net|org]'	1644
'\\A<[^>]*?href=["\']\\Z'	245
'-py\\d[.]\\d(-\\S+)?.egg'	313
'[MAD][\t ]+ChangeLog.txt'	1540
'\\s{2,}|[\t\n\r\x0c\x0b]'	381
'^[ ]{0,3}\\d+\\.[ ]+(.*)'	236
'\\[!([bcgmryBCGMRY])?\\]'	736
u'[ \\(\\)\\-_\\[\\]\\.]+'	1557
'^\\d+\\.\\d+([ab]\\d+)?$'	1248
'^E1100[01] duplicate key'	985
'http[s]*:.*flickr.com/.*'	1285
'(^.|\\b(?:[iv]+|dci)\\b)'	771
'^BUG[ \\t]*=[ \\t]*(.+)$'	534
'(?:[~#]|\\.py[co]|\\.o)$'	356
'.*[<]KILLLINE[>].*(\\n|$)'	356
u'==\\s*Delta[kg]ere\\s*=='	1100
'^.*[/\\\\]koans[/\\\\].*$'	1633
'legislator/[SH]\\d+\\.htm'	182
'([abc|rc])[\\-\\.](\\d+)$'	1469
'[\\.\\?!\\t\\n\\r\\f\\v]+'	255
'[ \\t]*(#[^\\n]*)?\\r?\\n'	908
'(\\x0d\\x0a|[\\x0d\\x0a])$'	1386
'(\\S+[.]savespace[(].*[)])'	356
'href="?/imgres\\?(.*?)[ >]'	183
'\\s*[:_\t]+\\s*|\\s{2,}|\n'	1190
'([+-])(\\d\\d):?(\\d\\d?)?'	96
'[+-]?\\d*\\.\\d*|[+-]?\\d+'	374
'.*\\([+]{0,1}\\d{3,15}\\)$'	1607
'[,;:\\(\\)\\[\\]\\{\\}<>]+'	255
'^Signed-[Oo]ff-[Bb]y: (.+)$'	502
'(http://)?localhost([:/]|$)'	350
'["\\*<>\\|]|^\\.|\\.$|\\s+$'	1003
'[-d]  setuptools-\\S+[.]egg'	313
'[-+]\\s*\\(.*?\\)\\s*(\\w+)'	292
'([\\\\/])([.,]?)([.,]?)(.*)'	1248
'(.*[*?[\\\\]|ignorecase\\:)'	679
'__title__.*?["\'](.*?)["\']'	431
'(.+)[-_](\\d+)_(\\d+)_(\\d+)'	318
'[ \\f\\t]*(?:\\r\\n|\\r|\\n)'	53
'^[ \t]*(?i)script(?i)[ \t]*$'	1591
'[QA]?[:;.]?\\d\\d[:;.]\\d\\d'	1190
'[#\n]*#\\s+Copyright\\s+\\d*'	1384
'.*[ :\\+\\-,\\.\\*\\?\\[\\]]'	975
'^([ >]*)(import|from) +nifti'	975
'[-d]  (setuptools|distribute)'	313
'^([+\\-])?\\$([^\\$\\{\\}]+)$'	557
'%\\(line *([\\+-]) *(\\d+)\\)'	1243
u'\\w{5,}|\\w{2,}(?:[:-]\\w+)+'	782
'[\\x00\\/\\\\:\\*\\?\\"<>\\|]'	1469
'(\\n|\\r\\n|\\r|[ \\t]+|\\S+)'	43
'.*[\\*,\\[,\\],\\{,\\},\\?].*'	290
'(.+)[-_](\\d+)\\.(\\d+)(\\w?)'	318
'^([^ ]+)[ ]+([^ ]+)[ ]+([^ ]+)'	1491
'^[S7]\\s*[T8]\\s*[O6]\\s*[P7]$'	838
'rootpw[ ]+--iscrypted[ ]+.*\\n'	1051
'[-+*!|&^~/%\\=<>\\[\\]{}(),.:]'	1247
'([:][ ]*)([/])(.*)([/][ismx]*)'	1354
u'^VERSION\\s*=\\s*[\\\'"]{1,3}'	689
'AC_INIT[(][^,]*,\\s+([^)]*)[)]'	1520
'/[*]+(?:[^*]+|[*]+[^/*])*[*]+/'	1023
'http[s]*:.*youtube.com/watch.*'	1285
'dir[\\n\\r]+(?P<revision>\\d+)'	356
'^.+? (.*) (\\d+) ([+-]\\d+).*$'	599
'\\s*?- Method:\\s*(\\S*)[(].*$'	1007
'version[ \\t]+([^ \\t\\r\\n]+)'	1252
'(?P<num>\\d+)(?P<unit>[wdhms])'	1571
'[-+*!&|^~/%\\=<>\\[\\]{}(),.:]'	1247
'^\\s*class\\s+(\\w+)\\s*[:\\(]'	1248
'.*(\\.ipy|\\.ipynb|\\.py[w]?)$'	1580
'r\\d+\\s[|]\\s(.*)\\s[|]\\s200'	356
'^([><]*\\d+)\\.\\.([><]*\\d+)$'	1302
'-?\\d+(?:\\.\\d+)?(?:[eE]\\d+)?'	1555
'([!=]=\\s*None)|(None\\s*[!=]=)'	1054
'([.#])((?:[^ \\t\\.#]|\\.\\.)+)'	338
'cdef\\s*class\\s*(\\w+)\\s*[(:]'	407
'[\\-]{5}END CERTIFICATE[\\-]{5}'	1315
'\\s*(?P<a>[\\+\\-\\*/\\=]+)\\s*'	1247
'revision[ \\t]+([^ \\t\\r\\n]+)'	1252
'(src|href)\\=([\\\'"]?)/?files/'	1580
'value=[\\\'"]([^\\\'"]+)[\\\'"]'	966
'\\s*(([\\\'"])\\2)\\s*([},=]|$)'	727
'(.+_id|id)([mp]?\\d+)((?:-bb)?)'	241
'(?m)^[\\t ]*/\\* *\\.\\. .*?\\n'	356
'^(?P<op>=|[<>!]=?)?(?P<ver>.*)$'	1025
'^[ \t]*(?i)end script(?i)[ \t]*$'	1591
'([\\+\\?\\(\\)\\[\\]\\*\\.\\\\])'	1384
'.*Video: .+, (\\d+)x(\\d+)[, ].*'	53
'^Synset\\([\'"]([^\\)]*)[\'"]\\)'	1230
'^[ ]{4,7}((\\d+\\.)|[*+-])[ ]+.*'	236
'^\\s*?([*]|/\\*\\*)(?P<line>.*?)'	706
'zc.buildout(-\\S+)?[.]egg(-link)?'	313
'<[wc](?: [^>]*){0,1}>(.*?)</[wc]>'	1248
'(\\d{1,2}) (\\d{1,2})[ ]?(\\d{4})'	1113
'(.+)[.](proto|impl|init|cleanup)$'	1621
'\\[\\[[Ii]mage:([^.]*)(.*?)\\]\\]'	1454
'([+*/\\%^\\&|-]|<<|>>|\\*\\*|//)='	1621
'[ \\t]*#indent[ \\t]*(?P<args>.*)'	53
'^\\s*#\\s*include\\s*["<]([^>"]+)'	557
'([^!]+)(?:!([^+-]+)?([+-]\\S+)?)?'	8
"\\\\(['`:*~\\\\[\\]{}@\\$+\\-.#])"	1247
'^http://gatherer[.]wizards[.]com/'	771
'<[^>]* alt=[\'"]([^\'"]*)[\'"].*?>'	220
'[IV]+$|\\bJr\\b\\.$|\\b(Sr)\\b\\.$'	182
'url\\([\'"]?(.*?)[\'"]?[\\)\\?\\#]'	1579
'VERSION\\s*=\\s["\\\'](.*?)["\\\']'	252
'^(?P<bytes>\\d+)(?P<unit>[gmkb]?)$'	826
'(\\S*)[-](\\d+\\.\\d+\\.*\\d*)\\S*'	975
'xlfcmp:(?P<version>\\d+([.]\\d+)+)'	356
'^[ ]{0,3}((\\d+\\.)|[*+-])[ ]+(.*)'	236
'(.*)[\r\n](.*)[\r\n](.*)[\r\n](.*)'	1488
'\\[(\\d+):(\\d\\d)([\\.:]\\d+|)\\]'	1431
'^[./]*resolve[Uu]id/([^/]*)/?(.*)$'	988
'[ ]{0,3}\\[\\^([^\\]]*)\\]:\\s*(.*)'	1395
'<([wc](?: [^>]*){0,1}>)(.*?)</[wc]>'	1248
'([\\|\\{\\}\\\\\\.\\+\\[\\]\\(\\)])'	43
'(\\S+\\s*)[.]shape\\s*=[^=]\\s*(.+)'	356
'(\\S+)\\s*[.]\\s*type\\s*[(]\\s*[)]'	356
'\\A\\s*----+[ ]*\n(.*)\n----+[ ]*\n'	1470
'<[^>]* term=[\'"]([^\'"]*)[\'"].*?>'	220
'([\\+-].\\d+.\\d+,[\\+-].\\d+.\\d+)'	1285
'(\\S+)\\s*[.]\\s*info\\s*[(]\\s*[)]'	356
'\\>(?P<a>\\s+)(?P<b>[\\.\\,\\:\\;])'	1247
'(\\S+)\\s+(\\S+)\\s+([IOB])-?(\\S+)?'	1248
'[-d]  (setuptools|distribute)-[^-]+-'	313
u'(?<!\\\\)(["\\\'])(.*?)(?<!\\\\)\\1'	304
'GL(_ES)?_VERSION(_ES_C[ML])?_\\d_\\d'	533
'(?P<text>(\\w|[-])*[*?](\\w|[-*?])*)'	951
"(\\\\*)(['`:*~\\\\[\\]{}@\\$+\\-.#])"	1247
'(^build|[^/]+\\.egg-info|.*.py[co]$)'	884
'<[^>]* title=[\'"]([^\'"]*)[\'"].*?>'	220
'(\\*\\*)(?=\\S)([^\\r]*?\\S[*_]*)\\1'	888
'^((?:\\[?\\S+@[^$#%]+)[$#%])(.*\\n?)'	1555
'(\\S+)\\s+(\\S+)\\s+([BIO])-?(\\S+)?'	1248
'^(\\d+)\\W(\\w+)\\W(\\w+)[ \t]+(.*)$'	233
'<[^>]* label=[\'"]([^\'"]*)[\'"].*?>'	220
'\\s*crt\\s*[=]\\s*(?P<path>.*)/crt1.o'	356
'\\s*[,/&.]\\s*|\\s+and\\s+|\\s{2,}|\n'	1190
'distribute( version)? \\d+[.]\\d+\\S*'	313
'(?P<pbs>\\\\*)(?P<escChar>\\\\[iIcC])'	866
'(.+)[-_](\\d+)\\.(\\d+)\\.(\\d+)(\\w?)'	318
'[ \t]+(modified|deleted|new file): +.+'	1540
'(?:Default-Start|chkconfig):\\s*[2345]'	944
'ATLAS_(?P<version>\\d+[.]\\d+[.]\\d+)_'	356
'.*:(?P<line>\\d+)[ \t]+(?P<message>.*)'	1326
'(<[^>]*?href=["\']|http://[^"\' \\t]+)'	245
'goog\\.require\\([\'"]([^\\)]+)[\'"]\\)'	168
'<[Tt]d class=AgendaText>([^<]+)</[Tt]d>'	126
'goog\\.provide\\([\'"]([^\\)]+)[\'"]\\)'	168
'[QA]?[:.]?\\d?\\d[:;.]\\d\\d[:;.]\\d\\d'	1190
'[\\n]*[\\-]{5}BEGIN CERTIFICATE[\\-]{5}'	1315
"\\s*SELECT\\s+.+?\\s+FROM\\s+[']?(\\w+)"	284
'[igpv\\-][fpn\\-][pob\\-][3\\-][ap\\-]$'	1248
'[-d]  (setuptools|distribute)-\\S+[.]egg'	313
'[^#]*(\\S+)([ \\*]+)(\\S+)\\s*\\([^\\)]*'	413
'([d-]  )?(setuptools|distribute)-\\S+-py'	313
'(?P<whitespace>[ \n]*)(?P<entry>[^ \n]+)'	623
'distribute-\\d+[.]\\d+\\S*-py\\d.\\d.egg'	313
'(\\S+)\\s*[.]\\s*is_f_array\\s*[(]\\s*[)]'	356
'(\'[^\']\'|[-=]+>|"[^"]+"|\'[^\']+\'|\\|)'	1248
'(.+)[-_](\\d+)\\.(\\d+)\\.(\\d+)\\.(\\d+)'	318
'^(.*)/__pycache__/(.*)\\.(.*)(\\.py[oc])$'	1226
'^#\\s*cython\\s*:\\s*((\\w|[.])+\\s*=.*)$'	1621
'(\\S+)\\s*[.]\\s*is_c_array\\s*[(]\\s*[)]'	356
'^(?P<area>[17]\\d\\d\\d)(?P<station>\\d+)$'	174
'^[ >]+ +(?P<name>[^ ]+) +(?P<value>[^ ]+)$'	439
'\\d+[/-]\\d+[/-]\\d+ \\d+:\\d+:\\d+\\.\\d+'	1488
'(\\s*\\t*max_filesize)\\=(\\d+[kKMmGgTt]?)'	560
'(.+)[-_](\\d\\d\\d\\d)-?(\\d\\d)-?(\\d\\d)'	318
'\\s*(([\\\'"])(.*?[^\\\\])\\2)\\s*([},=]|$)'	727
'[uU]?[rR]?(\\"\\"\\"|\\\'\\\'\\\'|\\"|\\\')'	1248
'(\\d+\\.\\d+\\.\\d+)[T\\.](\\d+(\\.\\d+)*)$'	1025
'^==== ([^#]+)#(\\d+) ==([AMD])== (.*) ====$'	1426
'[\\-]{5}END( RSA| DSA)? PRIVATE KEY[\\-]{5}'	1315
'(\\S+\\s*[(].+),\\s*savespace\\s*=.+\\s*[)]'	356
'(\\S+)\\s*[.]\\s*isbyteswapped\\s*[(]\\s*[)]'	356
'[ \\t\\r\\n]*(?:(?:#[^\\n]*)?\\r?(?:$|\\n))?'	55
'^\\s*-\\s*[Ee]xit.[Cc]ode\\s*=\\s*(.*?)\\s*$'	1205
'(\\S+)\\s*[.]\\s*new\\s*[(]\\s*(\\S+)\\s*[)]'	356
'(?P<who>[ugo]+)(?P<op>[-+])(?P<what>[rwx]+)$'	1580
'[^#]*(\\S+)([ \\*]+)(\\S+)\\s*\\([^\\)]*\\);'	413
'[-+]?(\\d+(\\.\\d*)?|\\.\\d+)([eE][-+]?\\d+)?'	380
'^(ip_tables|iptable_filter|iptable_nat)[ \\t]'	826
'ATLAS version (?P<version>\\d+[.]\\d+[.]\\d+)'	356
'(.*?)(?:\\.(\\d+))?(([-+]\\d{1,2}):(\\d{2}))?$'	425
'(?P<a>[\\<\\>\\!\\=])\\s+(?P<b>[\\<\\>\\!\\=])'	1247
'(\\S+)\\s*[.]\\s*togglebyteorder\\s*[(]\\s*[)]'	356
'^\\(?(\\d{3})\\)?[- .]?(\\d{3})[- .]?(\\d{4})$'	228
'([^=]+)=(\\w+(?:[.]\\w+)*):(\\w+(?:[.]\\w+)*)$'	313
'(\\w+(?:/\\w+)?|[-=]+>|"[^"]+"|\'[^\']+\'|\\|)'	1248
'((?P<hquote>[\\\'"])(?P<htext>.+?)(?P=hquote))|'	190
'\\[commit=(\\d\\d\\d\\d[-/]\\d\\d[-/]\\d\\d)\\]'	173
u'[ \\t]*--[ \\t]*|__[ \\t]*|_[ \\t]+(_[ \\t]+)*'	782
'([\\$\\^\\*\\+\\.\\?\\{\\}\\[\\]\\(\\)\\|\\\\])'	53
'^\\s*([tlrbhwxy])\\s*([!\\?\\*])\\s*(\\d*)\\s*$'	498
'\\d+|>>|<<|[<>!=]=|&&|\\|\\||[-+*/%^&<>?:|!()n]'	782
'([!=]=\\s*(True|False))|((True|False)\\s*[!=]=)'	1054
'^\\x1b\\[0m(.*?)\\x1b\\[0?m[:-](\\d+)([:-])(.*)'	407
'^[ \\t]*LOG[ \\t]*=[ \\t]*(?:(?:Y(?:ES)?)|TRUE)'	534
'^(\\d+) \\. (\\d+) (\\. (\\d+))? ([ab](\\d+))?$'	1580
'(\\S+)\\s*[.]\\s*repeat\\s*[(]\\s*(\\S+)\\s*[)]'	356
'(\\S+)\\s*[.]\\s*setimag\\s*[(]\\s*(\\S+)\\s*[)]'	356
'^(\\d+)(?:([yzafpnumcdhkKMGTPEZY])(i)?)?([Bb])?$'	53
'(\\S+)\\s*[.]\\s*setreal\\s*[(]\\s*(\\S+)\\s*[)]'	356
'(^\\(?(\\d{3})\\)?[- .]?(\\d{3})[- .]?(\\d{4})$)'	228
'<script\\s*src=[\'"](.*)\\.js[\'"]>\\s*</script>'	1007
'type\\s*[(]([^)]*)[)]\\s+(?:is|==)\\s+(.*?float)'	356
'[ ]*(/\\*\\*\\s|\\*/|\\B\\*\\s|//!)(?P<line>.*?)'	706
'[\\t !"#$%&\\\'()*\\-/<=>?@\\[\\\\\\]^_`{|},.:]+'	1340
'([+-])?(?:(?:(\\d?\\d):)?(\\d?\\d):)?(\\d?\\d)\\Z'	873
'([NS])(\\d\\d)_(\\d{6})([EW])(\\d\\d\\d)_(\\d{6})'	1397
'(?P<group>[^,]+?)[.](?P<name>.+?):(?P<value>\\d+)'	440
'(\\S+)\\s*[.]\\s*setshape\\s*[(]\\s*(\\S+)\\s*[)]'	356
'\\w+([-+.]\\w+)*@\\w+([-.]\\w+)*\\.\\w+([-.]\\w+)*'	47
'(?im)<title>Dailymotion\\s*[\\-:]\\s*(.+?)</title>'	386
"<[fF][oO][nN][tT][ ]*[sS][iI][zZ][eE][ ]*='2'[ ]*>"	110
'(http://(?:www\\.)?s[ia]mplecd\\.\\w+/)(id|entry)/'	1569
'(....)-(..)-(..)T(..):(..):(..)....([+-])(..):(..)'	1116
'[\\n]*[\\-]{5}BEGIN( RSA| DSA)? PRIVATE KEY[\\-]{5}'	1315
'^(?:.:)?[^:]+:(\\d+): \\[([EWRCI]+)[^\\]]*\\] (.*)$'	640
'(zc.buildout|setuptools)( version)? \\d+[.]\\d+\\S*'	313
'(?s)(?<=\\n)([|][|].*?[|][|])(?=\\n[^|]|\\n[|][^|])'	138
'^#[ \\t\\*]*END[ \\t]+LICENSE[ \\t]+BLOCK[ \\t\\*]*'	119
'\\d+/\\d+\\/\\d+\\s+([\x08House\x08|\x08Senate\x08])'	182
'C(\\d{2})(\\d{5})([NS])(\\d{3})(\\d{5})([EW])(.*)\\Z'	80
'[ \t\r\x0c\x0b]*\n[ \t\r\x0c\x0b]*\n[ \t\r\x0c\x0b]*'	1248
'^\\w+([\\.-]?\\w+)*@\\w+([\\.-]?\\w+)*(\\.\\w{2,3})+$'	978
'(\\S+)\\s*[.]\\s*setimaginary\\s*[(]\\s*(\\S+)\\s*[)]'	356
'<![ \r\n\t]*(--([^\\-]|[\r\n]|-[^\\-])*--[ \r\n\t]*)>'	347
'MARIONETTE_HEAD_JS(\\s*)=(\\s*)[\'|\\"](.*?)[\'|\\"];'	1007
'^\\s*\\%\\s*include\\s+([\\"\\<])(.+?)([\\"\\>])(.*)$'	1580
'MARIONETTE_CONTEXT(\\s*)=(\\s*)[\'|\\"](.*?)[\'|\\"];'	1007
'^(\\(*\\d+\\s*[<>=!]+\\s*\\d+\\)*\\s*(and|or)?\\s*)+$'	605
'[r][g][b][(]\\d{1,3}[,][ ]*\\d{1,3}[,][ ]*\\d{1,3}[)]'	1025
'^\\s*\\#\\s*include\\s+([\\"\\<])(.+?)([\\"\\>])(.*)$'	1580
'(\\d\\d?):(\\d\\d)(:(\\d\\d))? *([aApP]\\.?[mM]\\.?)?$'	497
'(zc.buildout|setuptools)-\\d+[.]\\d+\\S*-py\\d.\\d.egg'	313
'\\A[\\+\\-]?\\d+(?:W\\d+)?(?:T\\d+(?:Z|[+-]\\d+)?)?\\Z'	1571
'^(?P<area>[235]\\d)(?P<area2>\\d{4})(?P<station>\\d+)$'	174
'\\A\\s*(?:\\.\\..*\n)*\\s*----+[ ]*\n(.*)\n----+[ ]*\n'	1470
'[-+]?(?:\\d+(?:\\.\\d*)?|\\d*\\.\\d+)(?:[eE][-+]?\\d+)?'	758
'\xd0\xbf\xd1\x83\xd1\x88\xd0\xba\xd0\xb8\xd0\xbd[e .\n]'	1122
'^(\\s+arrayObject\\w*\\s*=\\s*[(])[(]PyObject\\s*[*][)]'	356
'^\\s*_*version\\s*_*\\s*=\\s*["\\\']([^"\\\']+)["\\\'].*'	1621
'^Unit +([01])- \\[ *(-?\\d+)- *(-?\\d+)\\] \\[(\\w+)\\]$'	1302
'#date(\\s+(\\S+))?\\s+(\\d\\d\\d\\d[-/]\\d\\d[-/]\\d\\d)'	173
'(--(?P<key>\\S*)[=](?P<value>\\S*))|(--(?P<option>\\S*))'	1459
'^\\s*Attribute [Nn]ame\\s+Tag\\s+Type\\s+Description\\s*$'	1432
'^(?P<neg>-?)(?P<Y>\\d{4,})(?P<tz>Z|([-+]\\d\\d:\\d\\d))?$'	1076
'^[^\'"]*[\'"]([^\'"]*)[\'"]\\s*:\\s*[\'"]([^\'"]*)[\'"].*$'	1247
'^(?P<key>[^ =]+) *= *[\\"\']?(?P<value>[^\\"\']*)[\\"\']?$'	826
'([-+]?(?:\\d+(?:\\.\\d*)?|\\d*\\.\\d+))[dD]((?:[-+]?\\d+)?)'	356
'^(?P<neg>-?)---(?P<M>\\d\\d)(?P<tz>Z|([-+]\\d\\d:\\d\\d))?$'	1076
'^(?P<neg>-?)---(?P<D>\\d\\d)(?P<tz>Z|([-+]\\d\\d:\\d\\d))?$'	1076
'[-][-]((f(90)?compiler([-]exec|)|compiler)=|help[-]compiler)'	356
'[\\(\\[]\\s?(\\d+)\\s?,\\s?(\\d+)\\s?,\\s?(\\d+)\\s?[\\)\\]]'	727
'[-!"#$%&\\\'\\(\\)\\*\\+,\\./:;<=>^\\?@\\[\\]\\\\\\_`{\\|}~]'	1488
'^(?P<start>\\s*)(?P<xy>[x|y]\\s+)(?P<num>\\d+)(?P<end>\\s*)$'	600
'<link\\s*rel=[\'"]stylesheet[\'"]\\s*href=[\'"]([^=>]*)[\'"]>'	1007
'\\[((\\d+(\\.\\d*)?)([wdhms]?)/)?(\\d+(\\.\\d*)?)([wdhms])\\]$'	173
'^[ \\t\\*]*END[ \\t]+LICENSE[ \\t]+BLOCK[ \\t]*\\*+[ \\t]+\\*+/'	119
'(?P<constr>CHECK \\(.*\\))(?P<any>.*)(?P<default>DEFAULT [0|1])'	619
'([^@#:]*)[@:]([^#:]+)?(?::(\\d+(?:-\\d+)?(?:,\\d+(?:-\\d+)?)*))?'	1258
'^(?P<user>[ugo]{0,3})(?P<action>[\\+\\-])(?P<value>[rwxst]{1,3})$'	826
'(\\w+(?:/\\w+)?|\\[[01]?\\.\\d+\\]|[-=]+>|"[^"]+"|\'[^\']+\'|\\|)'	1248
'(?P<all>\\{\\{\\s*include\\s+[\'"](?P<name>[^\'"]*)[\'"]\\s*\\}\\})'	1247
'-[rwx-]{9} +(\\d+) (\\d{4}/\\d\\d/\\d\\d \\d\\d:\\d\\d:\\d\\d) (.*)'	560
'(d  ((ext)?demo(needed)?|other)-\\d[.]\\d-py)\\d[.]\\d(-\\S+)?[.]egg'	313
'Stream\\s*(.*?)[,|:|\\(|\\[].*?\\s*Video:\\s*(.*?),\\s*(\\d*)x(\\d*)'	415
'B(\\d{2})(\\d{2})(\\d{2})(\\d{2})(\\d{5})([NS])(\\d{3})(\\d{5})([EW])'	80
'[-][-]((no[-]|)(wrap[-]functions|lower)|debug[-]capi|quiet)|[-]include'	356
'^(?P<neg>-?)(?P<Y>\\d{4,})-(?P<M>\\d\\d)(?P<tz>Z|([-+]\\d\\d:\\d\\d))?$'	1076
'(?P<pbs>\\\\*)(?P<escSeq>(?P<inv>[\\^])?\\\\(?P<pP>[pP]){(?P<id>[^}]*)})'	866
'[ \t\r\x0c\x0b]*\n[ \t\r\x0c\x0b\n]*|^[ \t\r\x0c\x0b]+|[ \t\r\x0c\x0b]+$'	313
'^(?P<neg>-?)--(?P<M>\\d\\d)-(?P<D>\\d\\d)(?P<tz>Z|([-+]\\d\\d:\\d\\d))?$'	1076
'^((cdef +(extern|class))|cimport|(from .+ cimport)|(from .+ import +[*]))'	1621
