'(-?(?:0|[1-9]\\d*))(\\.\\d+)?([eE][-+]?\\d+)?'	55,113,233,287,288,302,323,340,355,383,422,436,507,510,580,594,602,622,627,729,752,759,780,849,852,866,878,927,935,961,989,1003,1004,1007,1012,1015,1025,1032,1033,1054,1078,1086,1087,1122,1158,1184,1194,1199,1221,1247,1269,1328,1469,1495,1498,1501,1509,1511,1517,1580,1634
'.*app_id='	225
'^(.*)"""$'	960
'^v8dbg.*$'	534
'("[^"]*")'	1571
'(?m)^\\s*'	1248
'OK\\s*\\Z'	1470
'^.*(#{4})'	602
' - (.*),?'	126
'>([^<]*)<'	126
'mode=(.*)'	660
'if\\s*\\('	356
'^[^\\s]*$'	624
'.*?AMD-K7'	356
'.*?AMD-K6'	356
'(.*)_(.*)'	248
'(.*)=(.*)'	420
'\\s*{\\s*'	1247
'^[^:]*://'	220
'<head.*?>'	1523
'(\\\\*)\n'	1264
'BUG=(.*)$'	534
'[\\w\\d]*'	1594
'<BODY.*?>'	1523
'ssh-.*?=+'	705
'pytftpd.*'	1381
'(\\[\\])*'	1248
'(\\{\\})*'	1248
'^\\s*var '	1025
'\\ //(.*)'	1580
'(\\d*)\\.'	560
'[^\\?]*//'	1262
'iso.*?\\-'	1295
'\\s*-\\s*'	990
'.*stderr$'	542
'id=(.*?),'	560
'<\\S+.*?>'	539
'eth[0-9]*'	560
'^254\\d*$'	838
'root=\\S*'	560
'\\.(\\d*)'	560
'^\\s*else'	11
'^\\+(.*)$'	1216
'.*\\.txt$'	1564
'.*?: (.*)'	548
'([^0-9]*)'	829
'Auth=(.*)'	438
'init.*.rc'	1116
'^\\s*[#;]'	599
"''(.*?)''"	1083
'n_(?:.*?)'	749
'^[.]{1}.*'	84
'^dl.*_img'	126
'\\s*title'	560
'.*metis.*'	1384
'.*Ultra-5'	356
'.*Ultra-4'	356
'.*Ultra-2'	356
'.*Ultra-1'	356
'(.*)#(.*)'	1007
' \\* (.*)'	735
'\\%(\\w*)'	225
'<br/>(.*)'	746
'<([^"]*)>'	1133
'^.*\\.sql'	1469
'\\\\\\s*$'	11
'^.*_c_id$'	1023
'^(\\s*)//'	1322
"arch='.*'"	562
'\\ \\(.*$'	1555
'.*\\.CR2$'	364
'\\s*}\\s*'	1247
'^\\t(.*)$'	599
'(.*) [^ ]'	1331
'.*<.*?>.*'	1489
'child *::'	866
'(?s)<.*?>'	1248
'^[^^ ].*$'	1633
u'.+,\\s*$'	1158
'-Wl,[^,]*,'	506
'^.*(#-{3})'	602
'[\\r\\n]*$'	1302
'.*centos.*'	562
'^(\\s*\\*)'	1322
'\\s*[^=]+='	1258
u'-[^-]*U.*'	1007
'^ehlo\\s*$'	175
'(.*?)=(.*)'	1618
'/\\.[^/]*$'	1226
'\nUID:.*\n'	1055
'<[^<]*?/?>'	144
'<([^>]*?)>'	935
'fence_(.*)'	1381
'[123 ]*H.*'	1302
'\\s*\\*\\s'	1199
'(\\d+)\\s*'	1363
'\\s*\\(.*$'	1488
'^([@+])?.*'	340
'.*fedora.*'	562
'^helo\\s*$'	175
'(\\{\\})*$'	1248
'\\bq[^-+]*'	1248
'\\-\\s*\\>'	1050
'(.*):-(.*)'	122
'-(0\\.0*$)'	339
'<link .*?>'	220
'.*debian.*'	562
'adc #(.*)$'	157
'.*--> (.*)'	975
'/\\(.*\\)/'	1399
'\\bj[^-+]*'	1248
'(?s)<!.*?>'	126
'<!--.*?-->'	413
'.*?Pentium'	356
'\\s*dfs.*$'	990
'.*?XEON\\b'	356
'.*Ultra-80'	356
'.*Ultra-60'	356
'.*Ultra-30'	356
'<([\\w]*)>'	356
'(?i)(<.*>)'	1607
'.*?Celeron'	356
'.*minimr.*'	1208
'(\\d+.*?)/'	1412
'== (.*) =='	319
'^[a-zA-Z]*'	1230
'#\\s*endif'	533
'(fe80.*?)"'	1501
'^.*\\.zip$'	1178
'comp=[^&]*'	741
'^.*\\.xsd$'	1546
'.*\\/\\/.*'	557
'(^\\s*)\\-'	1580
'(^\\s*)\\+'	1580
'(^\\s*)\\*'	1580
'<.*>|</.*>'	1076
'  \\* (.*)'	735
'\\bm[^-+]*'	1248
'^\\s*@Test'	1570
'^--- (.*)$'	1216
'var(.*)\\$'	407
'RRULE:(.*)'	1116
u'(.*)-(.*)'	1469
'^.*\\.img$'	1178
'^net_(.*)$'	1205
'\\br[^-+]*'	1248
'.*_wrapper'	534
'\\{(.*)\\}'	1244
'\\s*//.*\n'	796
'X(.*)Y(.*)'	632
'(parent.*)'	1644
'\\s*kernel'	560
'\\s*initrd'	560
'.*Fedora.*'	562
'^\\s*endif'	11
'.*CentOS.*'	562
'(.+?):(.*)'	949
'\\bw[^-+]*'	1248
'\\bd[^-+]*'	1248
'^help\\s*$'	539
'^_.+__(.*)'	1017
'\\bp[^-+]*'	1248
'/>\\s*<img'	1494
'qt_(.*).qm'	570
'(\\s+)(.*)'	1288
'(?m)\n\\s*'	1463
'mod(?:.*?)'	749
'^Note :.*$'	1432
'xmlns=".*"'	1407
'^\\(.*\\)$'	1205
'^([.]*).*$'	1469
'^[0-9]*\\.'	153
'<br\\s*/?>'	813
'\\;\\s*\\Z'	1302
'\\;\\s*\\}'	617
'wl_apsta.*'	318
'.*ubuntu.*'	562
'\\s*(\\S+)'	975
'\\s*(<!>=)'	1415
'.*Sun-Fire'	356
'^(\\t*).*$'	560
'action="*"'	1523
'(\\[.*\\])'	394
'</BODY.*?>'	1523
'</*string>'	163
'\x1b[^m]*m'	1618
u'<.*?>|(.)'	1158
',\\s*(\\S)'	425
'\\s*<p>\\s*'	1488
'\\*(.*?)\\*'	1555
'[ \\*]*(.+)'	413
'<img[^>]*?>'	705
'ana="(.*?)"'	1248
'^(.*)\\..*$'	990
'{([^}^{]*)}'	1328
'(\\.\\d*)?Z'	1088
'.*CDFS.*?\n'	1501
'.*grplist.*'	182
'^[0-9,-^]*$'	562
'/testing/.*'	990
'[^ ]*\\.DLL'	1045
'^\\s*\\d+:/'	1534
'/log(/.*)?$'	1258
'(.*): [0-9]'	583
'^(\\:)(.*)$'	1025
'\\s*\\;\\s*'	617
'[nN]ew (.*)'	1594
'<tr(.*?)tr>'	1055
"[uU]('.*?')"	1087
'--[ \t\n]*>'	413
'(\\s*)(.*)$'	407
'^\\>(.*)\\n'	681
'^ORIGIN\\s*'	1331
'\\s*\\,\\s*'	617
'^/*([^/].*)'	1381
'---[ \t]*\n'	910
'type\\b\\s*'	356
'([a-z]*)_.*'	796
'hidraw:(.*)'	760
'(\\[.*?\\])'	1054
'<div.*?>\\n'	310
'\\s*(\\n|$)'	727
'\\((.*)\\);'	1007
'(vtk.*\\.h)'	557
'^  File .*$'	1633
'\\A( *\\n)+'	1470
'\\s*\\:\\s*'	617
'\\s*=+>\\s*'	1248
'(^|\\s)#.*$'	1263
'.*?\\blm\\b'	356
'\\s*geo\\s*'	456
'.*(DMD.cpp)'	1007
'\\([^\\(]*$'	809
'//.*\\r?\\n'	1247
u'\\+(\\d*)y'	624
u'\\+(\\d*)d'	624
'^timeout.*/'	560
'^[a-zA-Z]*$'	1230
'P=\\(.*?\\)'	1295
'videos/(.*)'	691
'\\s*(,)\\s*'	1571
'[-+]\\s*\\('	292
'^[A-Z]\\d*$'	1248
'.*"([^"]+)"'	735
'\\{[^}]*\\}'	498
'w[0-9]*[nN]'	498
'(.*?)\t(.*)'	1007
'Name: (.*)$'	33
'\\n\\s*\\*?'	356
'<\\&I[^>]*>'	1248
'mask(?:.*?)'	749
'^pylint\\s*'	31
'\\(\\w*\\)$'	506
'^.*\\.html$'	168
'.*Ultra-250'	356
'^//\\s*a2x:'	902
'[^A-Z]+(.*)'	1326
'sta (.*),s$'	157
'(.*) = (.*)'	882
'\\!\\s*(.*)'	796
'app_(.*).qm'	1607
'.*>(.+)</a>'	175
'take\\s*[(]'	356
'(\\w+)\\(.*'	1247
'^Merge: .*$'	122
'except\\s*:'	1384
'.*(?<=}<!>)'	1113
'[(](.*?)[)]'	1461
'^lib(.*).a$'	1384
'xApMon_(.*)'	1205
'\\s*\\.\\s*'	225
'\\{(.*?)\\}'	331
'silent=(.*)'	660
'^(.*)#(.*)$'	1267
'^Time: (.*)'	1007
'href="(.*)"'	1178
'\\. *(\n|$)'	1248
'.*[0-9]{6}$'	735
'.*?\\bsse\\b'	356
'<[^!][^>]*?>'	413
'.*\\.[^/.]+$'	560
'^(\\d{3,}).*'	1469
'^CCD\\s*=.*$'	1384
'^issuer=\\s*'	1025
'^CCP\\s*=.*$'	1384
'(#+)\\s*(.*)'	1580
':.*:\\s*(.*)'	1571
'^(\\t*)(.*)$'	560
'.*link/ether'	1364
'id_.*=(\\d+)'	126
'(?<=\\))#.*$'	1248
'^\\+proj=.*$'	743
'.*\\n\\s*\\n'	1470
'^lib.*\\.so$'	1384
'([^:]*):(.*)'	1462
'======+\\s*$'	1248
'link="(.*?)"'	138
'^FEATURE\\s*'	1331
'(.*) <(.+?)>'	599
'config=(.*)$'	1181
'^(.*\\.arc)$'	445
'^[\\*j.] .*$'	153
'2012.*cc.csv'	1044
'\\$(\\w*)\\$'	1301
'.*?\\bpni\\b'	356
' *array *\\('	826
'(\\w+)[^>]*>'	928
'\n([^\r]*)\r'	1007
u'.*/([^?#]*)'	1557
'(?sm)^\\s*\n'	796
'^API `(.*)`$'	1311
'^Traceback.*'	695
'(?m)^\\s*>>>'	1470
'^CCS\\s*=.*$'	1384
'.*\\(.*\\).*'	313
'^.*JPEGLS.*$'	1432
'DTSTART:(.*)'	1116
'data="(.*?)"'	594
'^\\s*##(.*)$'	960
'.*\\$\\>\x00'	1007
'(.*?)[,(:].*'	1321
'\\#.*\\r?\\n'	1247
'(.*):\\+(.*)'	122
' *Member\\("'	1205
'<!--(.*?)-->'	394
'<id>.*?</id>'	220
'^#!/.*python'	1384
'/\\*(.*)\\*/'	1354
'^\\[(.*)\\]$'	1007
'(nodev)?\\s*'	560
'(^|\\s)+#.*$'	1263
'^\\s*Notes:$'	1432
'href="(.*?)"'	126
'(.*)\t(.*)\n'	606
'.*?\\bmmx\\b'	356
'\\s*\\*/\\s*'	1247
'^\\s*$|^#.*$'	496
'^vendor_id.*'	356
'^Date: (.*)$'	206
'^scores\\s*$'	539
'^([ \\t]*#*)'	1580
'BUG=v8:(.*)$'	534
'([-a-z]*)_.*'	796
'^\\"(.*)\\"$'	826
'-(0\\.0*\\D)'	339
'type="(.*?)"'	1248
'^.*ANNEXE.*$'	1432
':.*\\.(\\d+)'	225
'^.*?\\=(.*)$'	1338
'^(\\d+)\\s*$'	692
'[1-9][0-9]*$'	1469
'[1-9][0-9]*-'	560
'(\\d+)->(.*)'	1247
'.*?Hammer\\b'	356
'.*mandriva.*'	562
"{'(.*':.*)'}"	826
'(^\\w+:)?.*/'	1248
'^(\\d+)(.*)$'	1143
'(\\D*)(\\d*)'	14
'splay(?:.*?)'	749
'^added:\\s*$'	122
':[^\\s]+\\s*'	1218
'([$]{[^}]*})'	313
'^\\.\\./(.*)'	1226
'.+\\((.*)\\)'	1025
'file://[^/]*'	18
'[A-Z][^A-Z]*'	596
'^.*[0-9]dev$'	1384
'(\\w+):(.*$)'	264
'^[0-9]*.jpg$'	1230
'\\{ *\\d+\\}'	726
'^.*>(.*)<.*$'	1542
'^"(.*)"\\s*$'	1088
'.*Ultra-5_10'	356
'[a-z]*[^A-Z]'	596
'msgid "(.*)"'	235
'.*\\(\\d+\\)$'	1571
'^(\\w+)=(.*)$'	1309
'^subject=\\s*'	1025
'^(.*)=:(.*?)$'	1644
'\\s*=\\s*(.*)'	1147
'lda.l (.*),x$'	157
'__metrics(.*)'	1007
'^.*?\\s+#|;.*'	990
u'{[{%].*[}%]}'	1557
'^\\..*\\.swp$'	258
'</?TIMEX2.*?>'	1488
'.*int\\d+_t.*'	1216
'^(.*?)(\\*+)$'	641
'<Cflip (.*?)>'	531
'\\n[ \\t]*\\n'	1248
'<([a-z]).*\\s'	1347
'(^[\\d].*) \n'	1563
'(.+);\\s*(.*)'	1539
'-actual\\..*$'	1300
'typecode\\s*='	356
'(?i)<br[^>]*>'	55
'(?=/)(.*?)\\s'	1178
'Href="(.*?)">'	126
'(?s){{(.*?)}}'	138
'(?s)__(.*?)__'	138
'(?=^[.]{1}.*)'	84
'(.+)=(".*")\n'	1363
'(/\\*.*?\\*/)'	498
'^#!\\s*(\\S+)'	1226
'[\\s\n\r]*\\Z'	1302
'/.*?/\\.\\./?'	879
'\\ASRC\\s*=.*'	1227
'seed_hosts:.*'	664
'encoding=".*"'	561
'--[ \t\r\n]*>'	1076
'^\\s*(\\s?>)+'	1517
'-clone[1-9]*$'	562
'^Exception:.*'	695
'</?\\w+[^>]*>'	1139
'^\\s*$|^\\s*#'	842
'.*/(\\w+).kcm'	600
'^.*failure.*$'	1348
"('.')\\s*(.*)"	600
'^(\\s*>[ >]*)'	747
'^[\\w,./=-]*$'	244
'<(.*?)(?<!-)>'	1248
'\\s*value\\s*'	456
'\\s|\\(.*?\\)'	973
'(.*?)_res_div'	749
'(.*),REV=(.*)'	225
'^(.*) <(.*)>$'	1146
'^#define __.*'	757
'.*?Opteron\\b'	356
'.*:ERROR:(.*)'	1007
'^.*\\.img.gz$'	1178
'CDFS.*Healthy'	1317
'^.*\\s(.*)\n$'	990
'\\s*<<start>>'	1248
'^([#*]+)\\s.*'	1267
'src="([^"]*)"'	190
'^(\\s*lib.*)+'	415
'js\\/(.*)\\.h'	1007
'==== .* -=-=='	819
'__version__.*'	521
'attribute *::'	866
'[\\d.]+[ ]*\n'	1101
'^LABEL: (.*)$'	1520
'DURATION:(.*)'	1116
'<--\\s+.*?-->'	1248
'.*?Itanium\\b'	356
'[^.]*\\.\\..*'	233
'(\\w+)\\s*\\('	356
'.*\\/([^?#]*)'	1557
'-*\\d+\\.\\d+'	1302
'(\\w*)=(\\w*)'	356
'(.*?)([?*]|$)'	1184
'^https?://.*$'	539
'/~([^/]+)(.*)'	1638
'^\\s*NTLM\\s+'	1326
'(\\[[^]]*\\])'	1328
'.*?\\bsse3\\b'	356
'.*?\\bsse2\\b'	356
'^([0-9]+)-.*$'	122
'^((?!\\.).)*$'	1384
'align="(.*?)"'	138
'^[^:/]+://.*$'	374
'(\\s+.*)|(^$)'	1143
'^std::set<.*>$'	1403
'^[a-zA-Z]\\w*$'	101
'(0|[1-9]\\d*)$'	557
'<url>.*?</url>'	220
'^message:\\s*$'	122
'[*][*]([0-9]*)'	356
'.*?\\|\\s*(.*)'	1083
'/[.]svn|.*26.*'	805
'mediatype=(.*)'	660
'.*\\.([0-9]+)$'	1007
'nic\\.(\\d+).*'	1644
'(.*?) \\(.*\\)'	1083
'->\\s*[^\\)]*$'	1025
'\\s*\\(\\s*\\('	1248
'link="([^"]*)"'	1431
'\\s*initrd\\s+'	560
'^\\s*\\d+\\s*$'	1571
'\\-Copy\\d*\\.'	1580
'medianame=(.*)'	660
'application:.*'	1247
'<!--.*cut.*-->'	1267
'(.*):([0-9]+):'	602
'^removed:\\s*$'	122
'guibg=#*(\\w+)'	1094
'^.*JPEG2000.*$'	1432
u'\\[[^\\]]*\\]'	1139
'^[^0-9A-Za-z]*'	108
"[^ ']*::[^ ']*"	560
'^11111*22222*$'	276
'^\\<.*\\>\\W*$'	126
'^(.*/)?\\.svn$'	1217
'\\s*\\n\\s*\\n'	173
'<dd>(.*?)</dd>'	1329
'private(.*)\\$'	407
'.*IDENT=(\\d+)'	560
'#\\{([^}]*)\\}'	1436
'[^\\n]*(\\n|$)'	727
'import\\s+(.*)'	1451
'^Status:.(.*)$'	225
'^(.*/)?\\.git$'	1217
'(\\<.*\\@*\\>)'	135
'^0000.*1111.*$'	276
'\\s*<style\\s*'	1007
'.*[Cc]aptcha.*'	55
'#alias\\s+(.*)'	173
'^[+]{0,1}\\d*$'	1607
'ov_tree(?:.*?)'	749
'guifg=#*(\\w+)'	1094
'^\\s*(?:#.*)?$'	1094
'(\\w+)="(.*?)"'	1142
'(^\\s*\\d*)\\.'	1580
'int.* unsigned'	574
'^PMAKE\\s*=.*$'	1384
'(\\w+)\\s+(.*)'	803
'^\\s*\\w*\\s*$'	602
'^.*(rc[0-9]*)$'	1384
'^([cku]?)x(.*)'	1278
'\\s+ANGSTROM.*'	1302
'\\/\\*.*\\*\\/'	873
'^\\s*default.*'	560
'(\\w*)(\\[.*])'	1302
'^[a-df-z]\\d*$'	1248
'^.*\\.tar.bz2$'	1178
'.*?\\bssse3\\b'	356
'.?A[\\W0-9_]*$'	1190
'^(\\w*)\\s*\\('	407
'disable.*=.*no'	1381
'(?P<id>^.*?) @'	640
'^std::map<.*>$'	1403
'(?s)\\S.*?/\\.'	1248
'^[^:]*[\\d:]+$'	741
'^.*/?bin/.*.py'	1570
"'Page\\$(\\d*)"	126
'\\d*ubuntu\\d*'	14
'^([^:]+):(.*)$'	910
'.*\\((\\d+)\\)'	1143
'^u_(.*)_level$'	740
'mediapath=(.*)'	660
'^test_.*\\.py$'	1007
'Notice\\\\?:.*'	218
'.*scientific.*'	562
'app_id=([^&]*)'	225
'(\\w+)\\s*(.*)'	600
'# *KNOWN-ISSUE'	365
'msgid\\s"(.*)"'	360
'(.*)-----*(.*)'	738
'Out\\[(.*)\\]:'	1580
'([^:]*)\\:(.*)'	765
'^(.*)([ \t]+)$'	1216
'.*MonoDevelop$'	341
'^[\\w/:\\.-]*$'	360
'\\([^\\)]*\\)$'	1431
'\\s*kernel\\s+'	560
'rb_tree(?:.*?)'	749
'^([^,]), (.*)$'	1408
'.*(dev|HEAD).*'	1217
'.*?\\b3dnow\\b'	356
'\\s*!important'	753
u'\\s+\\(.*\\)$'	1557
'resources/.*?/'	436
'.*\\?ptr=(.*)$'	1563
'Overfull.*wide'	31
'^renamed:\\s*$'	122
'^([^:]+):.(.*)$'	225
'^[0-9]{3}.*.py$'	261
'[0-9]*[nN]{1,1}'	498
'(.*?)\\s+<(.*)>'	1278
'[\\s\\S]*<TEXT>'	1248
'\n(\\s*\\*\\s*)'	1322
'^TEST-.*\\.xml$'	1208
'revision\\s*=.*'	747
'^(\\d*)\\scalls'	1199
'(\\w+)by.*group'	317
'bitcoin_(.*).qm'	570
'title="([^"]*)"'	1431
"VERSION.*'(.+)'"	777
'(\\S*)\\s*-\\*-'	782
'^((\\s)\\2*)\\S'	1376
'<h2>(.*)<\\/h2>'	175
'.*\\serror\\:.*'	649
'^try[0-9][0-9]*'	802
'\\s*(\\+?=)\\s*'	153
'caption="(.*?)"'	138
'# Updated on:.*'	1308
'<uuid>.*</uuid>'	1201
'(\\<.*\\@.*\\>)'	135
'<!DOCTYPE[^>]*>'	1248
'</?alpino_ds.*>'	1248
'^(<[^>]*/>)\\s*'	1301
'^([^_].*)\\.py$'	190
'([0-9][0-9.]*)$'	743
'^modified:\\s*$'	122
'\\s*(\\d*) (.*)'	443
'pat_trie(?:.*?)'	749
'endmacro\\s*\\n'	534
u'[\t ]*\n[\t ]*'	1438
'charset=([^;]*)'	393
'Usable as:\\s*$'	1244
'^{SSHA512}(.*)$'	931
'cluster_name:.*'	664
'^(\\w+://)?(.*)'	1088
'<[Bb][Rr][^>]*>'	110
'test_(.*)\\.py$'	1007
'test_(.*)\\.js$'	1007
'.*GA=(\\d+)&?.*'	182
'^[a-z|A-Z]\\w*$'	633
'.*\\((.*\\.tex)'	31
'^.*$(?<!\\.zip)'	908
'([^#]*)(?:#.*)?'	1248
'([A-Za-z0-9_]*)'	55
'^# (?P<data>.*)'	307
'^(.*?) - (.*?)$'	539
'.*test_.*\\.py$'	787
'^Version:.(.*)$'	225
'^(\\s*)"""(.*)$'	960
'^-?\\d*\\.\\d+$'	901
'.*?Athlon HX\\b'	356
'^std::list<.*>$'	1403
'text id="(.*?)"'	1248
'<name>.*</name>'	1201
'^\\s*msgid\\s+"'	200
'package\\s+(.*)'	1451
'(?P<ws>[ \\t]*)'	53
'(?P<fn>.*)\\..*'	1143
'/browser(/.*|$)'	645
"'(?:[^']|'')*'$"	1571
'(\\d+\\.\\d+).*'	682
'\x1b\\[([^m]*)m'	1580
'.*\\): \\t?(.*)'	1007
'^(\\d+)\\s(.*)$'	135
'hello_foo(_.*)?'	1216
'^(\\d+)[^\\d].*'	1007
'\\s*\\S+\\s*\\Z'	550
'(\\S+):\\s*(.*)'	1301
'(\\S+):\\s*(.+)'	413
'(([^/]*)(/.*)?)'	1248
'\x1b\\[[0-9;]*m'	328
'inet ([0-9.]*)/'	560
'.*ri\\/.*\\.ri$'	1226
'if\\s+.*\\sthen'	498
'(^\\d*)\\s*(.*)'	205
'name=\\"(.*)\\"'	178
'<div.*?>(.*?)</'	1469
'(?i)[a-z_]\\w*$'	12
'Warning\\\\?:.*'	218
'([^\\.])+\\..*$'	233
'(.*):(\\d+): .*'	602
'[ ]*%\\(.*?\\)s'	356
'^(0|[1-9]\\d*)$'	1495
'PyObject\\s*\\*'	1249
'\\w+([.]\\w+)*$'	1214
'\\((.+)\\)\\s*;'	812
'.*\\r(?=[^\\n])'	1580
'^[a-zA-Z0-9_]*$'	548
'\nsh: line 1:.*'	218
'&(?!([#\\w]*;))'	1638
'(.*)\\(\\w+\\)$'	1571
'.*(\\d+_\\d+).*'	990
'^(\\w+)\\.(.*)$'	560
'#(\\w+)\\s+(.*)'	165
'^(\\s*\\*)\\s*$'	1322
'name\\s+"(.*)",'	1501
'<\\?xml .*?\\?>'	1638
'-expected\\..*$'	1300
'rgba?\\((.*)\\)'	1054
'href="[^"]*.py"'	499
'href="[^"]*.in"'	499
'^(.*):([0-9]*)$'	1580
'http://[^ \n\r]*'	297
'^\\s*/\\*.*?\\*/'	1377
'.*([a-z][a-z]).*'	1512
'(\\D*)(\\d*)(.*)'	1543
'^(LD_X11\\s*)=.*'	1384
'initial_token:.*'	664
'(/:[a-zA-Z]\\w*)'	1268
'tmpl/[^ ]*_js.cs'	413
'(.*)\\(\\d+\\) :'	1164
'line-height:.*?;'	1513
'^"(?P<data>.*)"$'	307
'^std::deque<.*>$'	1403
'^#: (?P<data>.*)'	307
'^platform/(.*?)/'	1300
'^[a-zA-Z0-9_-]*$'	562
'^([\'"])(.*)\\1$'	1025
'([\r\n.]*)\r\n# '	506
'dti_recon (.*)\n'	975
'(?P<location>.*)'	746
'([A-Z_]*) = (.*)'	1007
'^std::stack<.*>$'	1403
'^text/html(;.*)$'	158
'drives\\/([^/]*)'	575
'.*?PentiumPro\\b'	356
'http://[^/]*(.*)'	360
'localtime=(.*)\t'	1501
'.*fulltext.asp.*'	182
'(?:(\\w+):)?(.*)'	1248
'^(variable\\w*)$'	633
'\\[\\[(.*)\\]\\]'	319
'^#include <(.*)>'	1243
'^[a-zA-Z_0-9.-]*'	436
'.*SPARCstation-5'	356
'^Capacity:.(.*)$'	225
'<!--[^>]*-->|<!>'	1247
'dprint\\((.*)\\)'	46
'^(.*)([\\?#].*)$'	988
'^\xff+\x00\xff*$'	1580
'(0x\\w+)\\s*(.*)'	600
'.*?Pentium IV\\b'	356
'.*\\((.+)\\)\r?$'	1278
'^.*VTK_LEGACY.*$'	557
'\\.so\\.[0-9.]*$'	1540
'.*[Ll][Ss]-120.*'	1051
'.*(\\d).*(\\d).*'	225
'^\\d+\\.\\d+\\w*'	718
'</?(ins|del).*?>'	360
'alias\\s+"(.*?)"'	1501
'.*?Pentium II\\b'	356
'^#, (?P<data>.*)'	307
'^\\s*--+\\s*(.*)'	727
'^.*system/bin/.*'	1465
'(0|[1-9]\\d*)(:)'	557
'[^ ]*\\.[A-Z]{3}'	1045
'^\\s* ([#\\*-]) '	738
'^std::tuple<.*>$'	1403
'<([a-zA-Z]).*\\s'	1347
'\\boperator\\b.*'	1227
'^/intertrac/(.*)'	1258
"domain type='.*'"	562
'([A-Za-z0-9_:]*)'	55
'.+::\\[None\\].*'	506
u'/data[^ ]*/hphp'	218
'[a-zA-Z0-9-]+=.*'	313
'.*video:(\\d+).*'	200
'[0-9]*n[wW]{1,1}'	498
'^(\\s*)\\s\\*/.*'	1322
'^_{2,}.*[^_]+_?$'	640
'^nic\\.(\\d+).*$'	1644
'\\s*latitude\\s*'	456
'^[0-9A-Za-z.-]*$'	1025
"'\\.\\./([^']*)'"	126
'"title":"(.*?)",'	1181
'\\s*([^()]+)\\s*'	1488
'LaTeX Warning:.*'	31
'^PID\\s*([0-9]+)'	679
'.*/python27.zip$'	1495
u"([a-z]+)([,']*)"	782
'^([^ ]+) - .*\\n'	506
'(.*?\\(.*?\\)).*'	1051
'([^:]+):\\s*(.*)'	1143
'(?sm)^\\s*//.*?$'	796
'^(.*)\\((.+)\\)$'	1571
'(.*?)name="numa"'	1055
'(0|[1-9][0-9]*):'	939
u'(\\d+).*?(\\d+)'	782
'artist="([^"]*)"'	1431
'^\\+\\+\\+ (.*)$'	1216
'^(\\s*LD\\s*)=.*'	1384
', \\w*?\\.|(I+)$'	182
'<(hr|br)[^>]*?/>'	1267
'protected(.*)\\$'	407
'@requires (.*)\n'	60
'.*?/video/films$'	84
'^std::queue<.*>$'	1403
'\\w+\\(.*\\)\\s*'	550
'"[^"]*"|\'[^\']*'	1076
'(.*?):(.*?)@(.*)'	1247
'</TEXT>[\\s\\S]*'	1248
'def\\s+(\\w+).*:'	1143
'<title>.*</title>'	384
'"(?P<heading>.*)"'	190
'"(?P<phrase>.*?)"'	631
'Governor on (.*)$'	182
'^(.*)(\\.py[oc])$'	1226
'\\w[^=]*\\s*=\\>?'	356
'logstore\\(.*\\);'	451
'<PATH>(.*)</PATH>'	975
'"(?:[^"]|\\\\")*"'	602
'^\\s*[\\w-]+\\s*$'	602
'.*?Pentium III\\b'	356
'\\s+\\-(\\w+)\\s*'	873
'^/blog(?:/(.*)|$)'	1090
'[^[]*\\[(.*)\\].*'	1488
'([0-9]*\\.[0-9]*)'	329
'(\\d+)(.*)\\s+/.*'	1054
'.*@example\\.com$'	1500
"machine type='.*'"	562
'(\\-)\\s*\\d{1,2}'	1008
'[ \\t]+sss[ \\t]*'	789
'(\\s)*class.+\\:$'	842
'^std::bitset<.*>$'	1403
'^BUILDTYPE\\s*=.*'	1384
'^([a-zA-Z]+)(.*)$'	1143
'^Memory:.(.*).MB$'	225
' validUntil=".*?"'	1500
'\\s*#\\s*endif\\b'	1007
'listen_address:.*'	664
'(\\w:[/\\\\])(.*)'	599
'# of (.*)\t(\\d+)'	560
' name: (?P<CN>.*)'	1205
'[A-z]+.*\\_[0-9]+'	1295
'(.*//*)*(.*)\\..*'	1430
'AWSSecretKey=(.*)'	1197
'^(\\s+)[-=]+\\s*$'	356
'<item>(.*)</item>'	431
'splay_tree(?:.*?)'	749
'\\s*longitude\\s*'	456
'^(0|[1-9][0-9]*)$'	537
'.*?([0-9]*)\\.xml'	55
'//(.*?)((/.*?)?)$'	542
'LawText1">(.*?)</'	126
'\\[\\[(.*?)\\]\\]'	1083
'.*?\\b3dnowext\\b'	356
'<body>(.*)</body>'	1076
'.*(\\([A-Z]\\)).*'	6
'autobench_args:.*'	560
'.*\\swarning\\:.*'	649
'^.*RLELossless.*$'	1432
'\\\\([1-9][0-9]*)'	53
'AJS =(.|\n)*\n}\n'	56
'thread: .+ - (.*)'	1304
'^committer: (.*)$'	122
'^WTF::Vector<.*>$'	1300
'^\\s*if\\s+(\\w+)'	11
'(.*?\\+.*?)x(.*?)'	1278
'[ \t]*\\[[\\w]+ $'	626
'(<pre>\\s*)<br />'	1363
'^%include\\s+(.*)'	548
'^(?P<n>.*) *\\(.*'	1599
'(.*) \\([0-9]+\\)'	506
'/([^/]*)/([^/]+)/'	1319
'.*?Pentium.*?M\\b'	356
'.*Chrome/(\\d*).*'	557
'ticket: .+ - (.*)'	1304
'\\{([^}]+)\\}(.*)'	1500
'[A-Z0-9_]{0,8} *='	571
'^std::vector<.*>$'	1403
